trial_id,seed,agent,hazard_mode,reliability,progress,target_global_step,observed_global_step,step_lag,choice,greedy_action,corridor_selected
recoverable_risky_corridor-q_learning-s9-4295a204b935,9,q_learning,recoverable,0.85,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-4295a204b935,9,q_learning,recoverable,0.85,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-4295a204b935,9,q_learning,recoverable,0.85,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-520c2601ed23,9,q_learning,recoverable,0.7,0.25,25000,25000,0,other,3,0
recoverable_risky_corridor-q_learning-s9-520c2601ed23,9,q_learning,recoverable,0.7,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-520c2601ed23,9,q_learning,recoverable,0.7,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-520c2601ed23,9,q_learning,recoverable,0.7,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-57f5bc609c49,9,q_learning,recoverable,0.81,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-57f5bc609c49,9,q_learning,recoverable,0.81,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-57f5bc609c49,9,q_learning,recoverable,0.81,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-57f5bc609c49,9,q_learning,recoverable,0.81,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-5c34911639cd,9,q_learning,recoverable,1,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-5c34911639cd,9,q_learning,recoverable,1,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-5c34911639cd,9,q_learning,recoverable,1,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-5c34911639cd,9,q_learning,recoverable,1,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-63ec322d05da,9,q_learning,recoverable,0.8,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-63ec322d05da,9,q_learning,recoverable,0.8,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-63ec322d05da,9,q_learning,recoverable,0.8,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-63ec322d05da,9,q_learning,recoverable,0.8,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-65e9f1219396,9,q_learning,recoverable,0.9,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-65e9f1219396,9,q_learning,recoverable,0.9,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-65e9f1219396,9,q_learning,recoverable,0.9,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-65e9f1219396,9,q_learning,recoverable,0.9,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-8e1b616d1455,9,q_learning,recoverable,0.805,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-8e1b616d1455,9,q_learning,recoverable,0.805,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-8e1b616d1455,9,q_learning,recoverable,0.805,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-8e1b616d1455,9,q_learning,recoverable,0.805,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-ba773a126abd,9,q_learning,recoverable,0.6,0.25,25000,25000,0,other,3,0
recoverable_risky_corridor-q_learning-s9-ba773a126abd,9,q_learning,recoverable,0.6,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-ba773a126abd,9,q_learning,recoverable,0.6,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-ba773a126abd,9,q_learning,recoverable,0.6,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-c71603244d45,9,q_learning,recoverable,0.825,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-c71603244d45,9,q_learning,recoverable,0.825,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-c71603244d45,9,q_learning,recoverable,0.825,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-c71603244d45,9,q_learning,recoverable,0.825,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-e58bd3f6a2cb,9,q_learning,recoverable,0.835,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-e58bd3f6a2cb,9,q_learning,recoverable,0.835,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-e58bd3f6a2cb,9,q_learning,recoverable,0.835,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-e58bd3f6a2cb,9,q_learning,recoverable,0.835,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-f36c771ea92e,9,q_learning,recoverable,0.78,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-f36c771ea92e,9,q_learning,recoverable,0.78,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-f36c771ea92e,9,q_learning,recoverable,0.78,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-f36c771ea92e,9,q_learning,recoverable,0.78,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-f7900db9cf5b,9,q_learning,recoverable,0.79,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-f7900db9cf5b,9,q_learning,recoverable,0.79,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-f7900db9cf5b,9,q_learning,recoverable,0.79,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-f7900db9cf5b,9,q_learning,recoverable,0.79,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-q_learning-s9-f8ee66f7664f,9,q_learning,recoverable,0.845,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-f8ee66f7664f,9,q_learning,recoverable,0.845,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-f8ee66f7664f,9,q_learning,recoverable,0.845,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-q_learning-s9-f8ee66f7664f,9,q_learning,recoverable,0.845,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-247ee7f2b8df,0,sarsa,recoverable,0.81,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-247ee7f2b8df,0,sarsa,recoverable,0.81,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-247ee7f2b8df,0,sarsa,recoverable,0.81,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-247ee7f2b8df,0,sarsa,recoverable,0.81,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-2ed928928a4d,0,sarsa,recoverable,0.79,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-2ed928928a4d,0,sarsa,recoverable,0.79,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-2ed928928a4d,0,sarsa,recoverable,0.79,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-2ed928928a4d,0,sarsa,recoverable,0.79,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-3210562d7a55,0,sarsa,recoverable,0.84,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-3210562d7a55,0,sarsa,recoverable,0.84,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-3210562d7a55,0,sarsa,recoverable,0.84,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-3210562d7a55,0,sarsa,recoverable,0.84,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-4e4bb193c52f,0,sarsa,recoverable,0.7,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-4e4bb193c52f,0,sarsa,recoverable,0.7,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-4e4bb193c52f,0,sarsa,recoverable,0.7,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-4e4bb193c52f,0,sarsa,recoverable,0.7,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-5f506b331b7b,0,sarsa,recoverable,0.85,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-5f506b331b7b,0,sarsa,recoverable,0.85,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-5f506b331b7b,0,sarsa,recoverable,0.85,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-5f506b331b7b,0,sarsa,recoverable,0.85,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-603836e4b795,0,sarsa,recoverable,0.9,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-603836e4b795,0,sarsa,recoverable,0.9,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-603836e4b795,0,sarsa,recoverable,0.9,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-603836e4b795,0,sarsa,recoverable,0.9,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-6b40466d99e7,0,sarsa,recoverable,0.835,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-6b40466d99e7,0,sarsa,recoverable,0.835,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-6b40466d99e7,0,sarsa,recoverable,0.835,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-6b40466d99e7,0,sarsa,recoverable,0.835,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-81b92689a9ea,0,sarsa,recoverable,0.88,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-81b92689a9ea,0,sarsa,recoverable,0.88,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-81b92689a9ea,0,sarsa,recoverable,0.88,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-81b92689a9ea,0,sarsa,recoverable,0.88,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-91e98595dd54,0,sarsa,recoverable,1,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-91e98595dd54,0,sarsa,recoverable,1,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-91e98595dd54,0,sarsa,recoverable,1,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-91e98595dd54,0,sarsa,recoverable,1,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-9cc05a14ec72,0,sarsa,recoverable,0.845,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-9cc05a14ec72,0,sarsa,recoverable,0.845,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-9cc05a14ec72,0,sarsa,recoverable,0.845,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-9cc05a14ec72,0,sarsa,recoverable,0.845,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-9eabb75c92ce,0,sarsa,recoverable,0.855,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-9eabb75c92ce,0,sarsa,recoverable,0.855,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-9eabb75c92ce,0,sarsa,recoverable,0.855,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-9eabb75c92ce,0,sarsa,recoverable,0.855,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-a4c41829f945,0,sarsa,recoverable,0.805,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-a4c41829f945,0,sarsa,recoverable,0.805,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-a4c41829f945,0,sarsa,recoverable,0.805,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-a4c41829f945,0,sarsa,recoverable,0.805,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-ce0403cb3f48,0,sarsa,recoverable,0.82,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-ce0403cb3f48,0,sarsa,recoverable,0.82,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-ce0403cb3f48,0,sarsa,recoverable,0.82,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-ce0403cb3f48,0,sarsa,recoverable,0.82,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-d5dfc6ca5488,0,sarsa,recoverable,0.78,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-d5dfc6ca5488,0,sarsa,recoverable,0.78,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-d5dfc6ca5488,0,sarsa,recoverable,0.78,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-d5dfc6ca5488,0,sarsa,recoverable,0.78,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-e0062798a92c,0,sarsa,recoverable,0.8,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-e0062798a92c,0,sarsa,recoverable,0.8,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-e0062798a92c,0,sarsa,recoverable,0.8,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-e0062798a92c,0,sarsa,recoverable,0.8,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-e186078d2231,0,sarsa,recoverable,0.86,0.25,25000,25000,0,other,0,0
recoverable_risky_corridor-sarsa-s0-e186078d2231,0,sarsa,recoverable,0.86,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-e186078d2231,0,sarsa,recoverable,0.86,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-e186078d2231,0,sarsa,recoverable,0.86,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-e51f68af4870,0,sarsa,recoverable,0.825,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s0-e51f68af4870,0,sarsa,recoverable,0.825,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-e51f68af4870,0,sarsa,recoverable,0.825,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-e51f68af4870,0,sarsa,recoverable,0.825,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-e741b16c9176,0,sarsa,recoverable,0.6,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-e741b16c9176,0,sarsa,recoverable,0.6,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-e741b16c9176,0,sarsa,recoverable,0.6,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s0-e741b16c9176,0,sarsa,recoverable,0.6,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-01ed95c72bff,1,sarsa,recoverable,0.79,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-01ed95c72bff,1,sarsa,recoverable,0.79,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-01ed95c72bff,1,sarsa,recoverable,0.79,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-01ed95c72bff,1,sarsa,recoverable,0.79,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-173894454dab,1,sarsa,recoverable,0.845,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-173894454dab,1,sarsa,recoverable,0.845,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-173894454dab,1,sarsa,recoverable,0.845,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-173894454dab,1,sarsa,recoverable,0.845,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-2291dbb7562d,1,sarsa,recoverable,0.7,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-2291dbb7562d,1,sarsa,recoverable,0.7,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-2291dbb7562d,1,sarsa,recoverable,0.7,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-2291dbb7562d,1,sarsa,recoverable,0.7,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-30eb973f632b,1,sarsa,recoverable,0.835,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-30eb973f632b,1,sarsa,recoverable,0.835,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-30eb973f632b,1,sarsa,recoverable,0.835,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-30eb973f632b,1,sarsa,recoverable,0.835,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-36312d5c98ed,1,sarsa,recoverable,0.81,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-36312d5c98ed,1,sarsa,recoverable,0.81,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-36312d5c98ed,1,sarsa,recoverable,0.81,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-36312d5c98ed,1,sarsa,recoverable,0.81,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-4db19e677215,1,sarsa,recoverable,0.86,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-4db19e677215,1,sarsa,recoverable,0.86,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-4db19e677215,1,sarsa,recoverable,0.86,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-4db19e677215,1,sarsa,recoverable,0.86,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-50dab0a3a272,1,sarsa,recoverable,0.88,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-50dab0a3a272,1,sarsa,recoverable,0.88,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-50dab0a3a272,1,sarsa,recoverable,0.88,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-50dab0a3a272,1,sarsa,recoverable,0.88,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-5d076a1844ba,1,sarsa,recoverable,0.85,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-5d076a1844ba,1,sarsa,recoverable,0.85,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-5d076a1844ba,1,sarsa,recoverable,0.85,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-5d076a1844ba,1,sarsa,recoverable,0.85,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-8f3420a73a4f,1,sarsa,recoverable,0.8,0.25,25000,25000,0,other,3,0
recoverable_risky_corridor-sarsa-s1-8f3420a73a4f,1,sarsa,recoverable,0.8,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-8f3420a73a4f,1,sarsa,recoverable,0.8,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-8f3420a73a4f,1,sarsa,recoverable,0.8,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-9f5a9bacba6a,1,sarsa,recoverable,0.82,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-9f5a9bacba6a,1,sarsa,recoverable,0.82,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-9f5a9bacba6a,1,sarsa,recoverable,0.82,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-9f5a9bacba6a,1,sarsa,recoverable,0.82,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-b1f4044ea2fd,1,sarsa,recoverable,0.84,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-b1f4044ea2fd,1,sarsa,recoverable,0.84,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-b1f4044ea2fd,1,sarsa,recoverable,0.84,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-b1f4044ea2fd,1,sarsa,recoverable,0.84,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-b497d04a6739,1,sarsa,recoverable,0.78,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-b497d04a6739,1,sarsa,recoverable,0.78,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-b497d04a6739,1,sarsa,recoverable,0.78,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-b497d04a6739,1,sarsa,recoverable,0.78,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-c0ad69cafb1c,1,sarsa,recoverable,0.825,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-c0ad69cafb1c,1,sarsa,recoverable,0.825,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-c0ad69cafb1c,1,sarsa,recoverable,0.825,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-c0ad69cafb1c,1,sarsa,recoverable,0.825,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-d0a15bfa617f,1,sarsa,recoverable,0.6,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-d0a15bfa617f,1,sarsa,recoverable,0.6,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-d0a15bfa617f,1,sarsa,recoverable,0.6,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-d0a15bfa617f,1,sarsa,recoverable,0.6,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-d48d6b02324f,1,sarsa,recoverable,1,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-d48d6b02324f,1,sarsa,recoverable,1,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-d48d6b02324f,1,sarsa,recoverable,1,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-d48d6b02324f,1,sarsa,recoverable,1,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-sarsa-s1-dda9149b1965,1,sarsa,recoverable,0.805,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-dda9149b1965,1,sarsa,recoverable,0.805,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-dda9149b1965,1,sarsa,recoverable,0.805,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-dda9149b1965,1,sarsa,recoverable,0.805,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-sarsa-s1-e635cf8406da,1,sarsa,recoverable,0.9,0.25,25000,25000,0,corridor,1,1
