trial_id,seed,agent,hazard_mode,reliability,global_step,choice,greedy_action,corridor_selected,unresolved,start_action_gap,target_epsilon,target_oracle_gap,absolute_gap_error,exact_deployment_regret
recoverable_risky_corridor-expected_sarsa-s14-d8d2fa961431,14,expected_sarsa,recoverable,0.7,100000,shelter,2,0,False,-0.173698507499,0.1,-0.284213191927,0.110514684428,0.236494043654
recoverable_risky_corridor-expected_sarsa-s14-db893f99943b,14,expected_sarsa,recoverable,1,100000,corridor,1,1,False,0.328186899573,0.1,0.395318579314,0.0671316797415,1.7763568394e-15
recoverable_risky_corridor-expected_sarsa-s14-e076555d5f66,14,expected_sarsa,recoverable,0.845,100000,corridor,1,1,False,0.0703888390955,0.1,-0.00906807797656,0.0794569170721,0.0255735050357
recoverable_risky_corridor-expected_sarsa-s14-e369a6084ba2,14,expected_sarsa,recoverable,0.79,100000,shelter,2,0,False,-0.10095482239,0.1,-0.171922745115,0.0709679227252,0.00054653684221
recoverable_risky_corridor-expected_sarsa-s14-fb86233ab227,14,expected_sarsa,recoverable,0.825,100000,corridor,1,1,False,0.0268557799504,0.1,-0.0726786798347,0.0995344597851,0.0156953355832
recoverable_risky_corridor-expected_sarsa-s15-04faad0fc3cf,15,expected_sarsa,recoverable,0.855,100000,corridor,1,1,False,0.0388833833802,0.1,0.0238588234957,0.0150245598845,0.0149845471601
recoverable_risky_corridor-expected_sarsa-s15-138f280d3217,15,expected_sarsa,recoverable,0.85,100000,shelter,2,0,False,-0.0165626854709,0.1,0.00729888184311,0.023861567314,0.17821861424
recoverable_risky_corridor-expected_sarsa-s15-174d7d971fec,15,expected_sarsa,recoverable,0.86,100000,corridor,1,1,False,0.0134619422143,0.1,0.0406089760621,0.0271470338478,0
recoverable_risky_corridor-expected_sarsa-s15-1dbd5c5f905a,15,expected_sarsa,recoverable,0.78,100000,shelter,2,0,False,-0.132589884892,0.1,-0.196011253092,0.0634213681994,0.0052938121625
recoverable_risky_corridor-expected_sarsa-s15-2d7f3bc3552f,15,expected_sarsa,recoverable,1,100000,corridor,1,1,False,0.3317413114,0.1,0.395318579314,0.0635772679137,1.7763568394e-15
recoverable_risky_corridor-expected_sarsa-s15-34568bc8c617,15,expected_sarsa,recoverable,0.79,100000,shelter,2,0,False,-0.108115140768,0.1,-0.171922745115,0.0638076043477,0.0174423191322
recoverable_risky_corridor-expected_sarsa-s15-505bc434e694,15,expected_sarsa,recoverable,0.81,100000,shelter,2,0,False,-0.0736562497098,0.1,-0.118235099096,0.0445788493865,0.0336721430537
recoverable_risky_corridor-expected_sarsa-s15-69a1fd486a27,15,expected_sarsa,recoverable,0.845,100000,shelter,2,0,False,-0.0413117977183,0.1,-0.00906807797656,0.0322437197418,0.155819111491
recoverable_risky_corridor-expected_sarsa-s15-7552ff6140d8,15,expected_sarsa,recoverable,0.835,100000,shelter,2,0,False,-0.0892153118038,0.1,-0.0412706073757,0.0479447044281,0.116044282312
recoverable_risky_corridor-expected_sarsa-s15-7b437e492f8f,15,expected_sarsa,recoverable,0.825,100000,shelter,2,0,False,-0.0735710294757,0.1,-0.0726786798347,0.000892349641033,0.0769767889492
