trial_id,agent,seed,hazard_mode,reliability,evaluation_policy_mode,episode_return,success,failure,truncation,truncated_episodes,evaluation_episodes,total_episode_steps,hazard_penalty_steps,realized_corridor,penalty_steps_per_1000
lethal_risky_corridor-expected_sarsa-s14-0d0de4d6b4d5,expected_sarsa,14,lethal,1,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s14-10c1ba793634,expected_sarsa,14,lethal,0.994,behavior,7.1936,1,0,0,0,25,336,0,0,0
lethal_risky_corridor-expected_sarsa-s14-10c1ba793634,expected_sarsa,14,lethal,0.994,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s14-1d7a8eb9cb7d,expected_sarsa,14,lethal,0.992,behavior,7.1888,1,0,0,0,25,338,0,0,0
lethal_risky_corridor-expected_sarsa-s14-1d7a8eb9cb7d,expected_sarsa,14,lethal,0.992,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s14-388d032832b8,expected_sarsa,14,lethal,0.99,behavior,7.1864,1,0,0,0,25,339,0,0,0
lethal_risky_corridor-expected_sarsa-s14-388d032832b8,expected_sarsa,14,lethal,0.99,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s14-58e18ed9b72e,expected_sarsa,14,lethal,0.97,behavior,7.172,1,0,0,0,25,345,0,0,0
lethal_risky_corridor-expected_sarsa-s14-58e18ed9b72e,expected_sarsa,14,lethal,0.97,greedy,7.2584,1,0,0,0,25,309,0,0,0
lethal_risky_corridor-expected_sarsa-s14-5fa963c87d17,expected_sarsa,14,lethal,0.998,behavior,7.1936,1,0,0,0,25,336,0,0,0
lethal_risky_corridor-expected_sarsa-s14-5fa963c87d17,expected_sarsa,14,lethal,0.998,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s14-6e1473172acb,expected_sarsa,14,lethal,0.986,behavior,7.1864,1,0,0,0,25,339,0,0,0
lethal_risky_corridor-expected_sarsa-s14-6e1473172acb,expected_sarsa,14,lethal,0.986,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s14-969f60f6bfda,expected_sarsa,14,lethal,0.98,behavior,7.1816,1,0,0,0,25,341,0,0,0
lethal_risky_corridor-expected_sarsa-s14-969f60f6bfda,expected_sarsa,14,lethal,0.98,greedy,7.2704,1,0,0,0,25,304,0,0,0
lethal_risky_corridor-expected_sarsa-s14-97e6c6016685,expected_sarsa,14,lethal,0.991,behavior,7.1864,1,0,0,0,25,339,0,0,0
lethal_risky_corridor-expected_sarsa-s14-97e6c6016685,expected_sarsa,14,lethal,0.991,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s14-99d4b5713699,expected_sarsa,14,lethal,0.984,behavior,7.1864,1,0,0,0,25,339,0,0,0
lethal_risky_corridor-expected_sarsa-s14-99d4b5713699,expected_sarsa,14,lethal,0.984,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s14-9e32c3cb1111,expected_sarsa,14,lethal,0.988,behavior,7.1864,1,0,0,0,25,339,0,0,0
lethal_risky_corridor-expected_sarsa-s14-9e32c3cb1111,expected_sarsa,14,lethal,0.988,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s14-a107ba403157,expected_sarsa,14,lethal,0.989,behavior,7.1864,1,0,0,0,25,339,0,0,0
lethal_risky_corridor-expected_sarsa-s14-a107ba403157,expected_sarsa,14,lethal,0.989,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s14-d7f7993dea14,expected_sarsa,14,lethal,0.996,behavior,7.1936,1,0,0,0,25,336,0,0,0
lethal_risky_corridor-expected_sarsa-s14-d7f7993dea14,expected_sarsa,14,lethal,0.996,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s14-f5cc7a301132,expected_sarsa,14,lethal,0.9895,behavior,7.1864,1,0,0,0,25,339,0,0,0
lethal_risky_corridor-expected_sarsa-s14-f5cc7a301132,expected_sarsa,14,lethal,0.9895,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s15-02feed393527,expected_sarsa,15,lethal,0.992,behavior,7.1744,1,0,0,0,25,344,0,0.04,0
lethal_risky_corridor-expected_sarsa-s15-02feed393527,expected_sarsa,15,lethal,0.992,greedy,7.2632,1,0,0,0,25,307,0,0.04,0
lethal_risky_corridor-expected_sarsa-s15-08cfee9a023f,expected_sarsa,15,lethal,0.98,behavior,7.1576,1,0,0,0,25,351,0,0,0
lethal_risky_corridor-expected_sarsa-s15-08cfee9a023f,expected_sarsa,15,lethal,0.98,greedy,7.244,1,0,0,0,25,315,0,0,0
lethal_risky_corridor-expected_sarsa-s15-11e8540e220c,expected_sarsa,15,lethal,0.994,behavior,7.1816,1,0,0,0,25,341,0,0.04,0
lethal_risky_corridor-expected_sarsa-s15-11e8540e220c,expected_sarsa,15,lethal,0.994,greedy,7.2656,1,0,0,0,25,306,0,0.04,0
lethal_risky_corridor-expected_sarsa-s15-3ef1831c708a,expected_sarsa,15,lethal,0.998,behavior,7.2008,1,0,0,0,25,333,0,0,0
lethal_risky_corridor-expected_sarsa-s15-3ef1831c708a,expected_sarsa,15,lethal,0.998,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s15-4ce43253edab,expected_sarsa,15,lethal,0.984,behavior,7.1696,1,0,0,0,25,346,0,0,0
lethal_risky_corridor-expected_sarsa-s15-4ce43253edab,expected_sarsa,15,lethal,0.984,greedy,7.256,1,0,0,0,25,310,0,0,0
lethal_risky_corridor-expected_sarsa-s15-4d120aeaef6d,expected_sarsa,15,lethal,1,behavior,7.2008,1,0,0,0,25,333,0,0,0
lethal_risky_corridor-expected_sarsa-s15-4d120aeaef6d,expected_sarsa,15,lethal,1,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s15-5041e588b33e,expected_sarsa,15,lethal,0.986,behavior,7.1696,1,0,0,0,25,346,0,0,0
lethal_risky_corridor-expected_sarsa-s15-5041e588b33e,expected_sarsa,15,lethal,0.986,greedy,7.256,1,0,0,0,25,310,0,0,0
lethal_risky_corridor-expected_sarsa-s15-52347895f2a6,expected_sarsa,15,lethal,0.988,behavior,7.1744,1,0,0,0,25,344,0,0,0
lethal_risky_corridor-expected_sarsa-s15-52347895f2a6,expected_sarsa,15,lethal,0.988,greedy,7.2632,1,0,0,0,25,307,0,0,0
lethal_risky_corridor-expected_sarsa-s15-5e21d80f41cd,expected_sarsa,15,lethal,0.991,behavior,7.1744,1,0,0,0,25,344,0,0.04,0
lethal_risky_corridor-expected_sarsa-s15-5e21d80f41cd,expected_sarsa,15,lethal,0.991,greedy,7.2632,1,0,0,0,25,307,0,0.04,0
lethal_risky_corridor-expected_sarsa-s15-7ac852a8ca24,expected_sarsa,15,lethal,0.99,behavior,7.1744,1,0,0,0,25,344,0,0.04,0
lethal_risky_corridor-expected_sarsa-s15-7ac852a8ca24,expected_sarsa,15,lethal,0.99,greedy,7.2632,1,0,0,0,25,307,0,0.04,0
lethal_risky_corridor-expected_sarsa-s15-8b3e753f2230,expected_sarsa,15,lethal,0.996,behavior,7.1888,1,0,0,0,25,338,0,0,0
lethal_risky_corridor-expected_sarsa-s15-8b3e753f2230,expected_sarsa,15,lethal,0.996,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s15-8dd21e3a1e1b,expected_sarsa,15,lethal,0.989,behavior,7.1744,1,0,0,0,25,344,0,0,0
lethal_risky_corridor-expected_sarsa-s15-8dd21e3a1e1b,expected_sarsa,15,lethal,0.989,greedy,7.2632,1,0,0,0,25,307,0,0,0
lethal_risky_corridor-expected_sarsa-s15-b3bd06e37508,expected_sarsa,15,lethal,0.97,behavior,7.1504,1,0,0,0,25,354,0,0,0
lethal_risky_corridor-expected_sarsa-s15-b3bd06e37508,expected_sarsa,15,lethal,0.97,greedy,7.2392,1,0,0,0,25,317,0,0,0
lethal_risky_corridor-expected_sarsa-s15-ef9a703c3817,expected_sarsa,15,lethal,0.9895,behavior,7.1744,1,0,0,0,25,344,0,0.04,0
lethal_risky_corridor-expected_sarsa-s15-ef9a703c3817,expected_sarsa,15,lethal,0.9895,greedy,7.2632,1,0,0,0,25,307,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-06a8e071184d,expected_sarsa,16,lethal,0.9895,behavior,7.2104,1,0,0,0,25,329,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-06a8e071184d,expected_sarsa,16,lethal,0.9895,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s16-0e80b2a5ce7b,expected_sarsa,16,lethal,0.99,behavior,7.196,1,0,0,0,25,335,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-0e80b2a5ce7b,expected_sarsa,16,lethal,0.99,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s16-1e59acfa5a22,expected_sarsa,16,lethal,0.984,behavior,7.208,1,0,0,0,25,330,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-1e59acfa5a22,expected_sarsa,16,lethal,0.984,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s16-240eda28ecca,expected_sarsa,16,lethal,0.97,behavior,7.1912,1,0,0,0,25,337,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-240eda28ecca,expected_sarsa,16,lethal,0.97,greedy,7.2704,1,0,0,0,25,304,0,0,0
lethal_risky_corridor-expected_sarsa-s16-3ebe2e910860,expected_sarsa,16,lethal,0.989,behavior,7.1936,1,0,0,0,25,336,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-3ebe2e910860,expected_sarsa,16,lethal,0.989,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s16-4ec23d7a7e31,expected_sarsa,16,lethal,1,behavior,7.2176,1,0,0,0,25,326,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-4ec23d7a7e31,expected_sarsa,16,lethal,1,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s16-58bb48203358,expected_sarsa,16,lethal,0.991,behavior,7.196,1,0,0,0,25,335,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-58bb48203358,expected_sarsa,16,lethal,0.991,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s16-70234e1b2737,expected_sarsa,16,lethal,0.98,behavior,7.1912,1,0,0,0,25,337,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-70234e1b2737,expected_sarsa,16,lethal,0.98,greedy,7.2704,1,0,0,0,25,304,0,0,0
lethal_risky_corridor-expected_sarsa-s16-86387801c870,expected_sarsa,16,lethal,0.994,behavior,7.196,1,0,0,0,25,335,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-86387801c870,expected_sarsa,16,lethal,0.994,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s16-c6eccb098433,expected_sarsa,16,lethal,0.988,behavior,7.1936,1,0,0,0,25,336,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-c6eccb098433,expected_sarsa,16,lethal,0.988,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s16-cf8a124d96e3,expected_sarsa,16,lethal,0.992,behavior,7.196,1,0,0,0,25,335,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-cf8a124d96e3,expected_sarsa,16,lethal,0.992,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s16-d541b91be934,expected_sarsa,16,lethal,0.996,behavior,7.196,1,0,0,0,25,335,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-d541b91be934,expected_sarsa,16,lethal,0.996,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s16-da1e18fe9d87,expected_sarsa,16,lethal,0.998,behavior,7.2008,1,0,0,0,25,333,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-da1e18fe9d87,expected_sarsa,16,lethal,0.998,greedy,7.2776,1,0,0,0,25,301,0,0,0
lethal_risky_corridor-expected_sarsa-s16-e21487194cff,expected_sarsa,16,lethal,0.986,behavior,7.1936,1,0,0,0,25,336,0,0.04,0
lethal_risky_corridor-expected_sarsa-s16-e21487194cff,expected_sarsa,16,lethal,0.986,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s17-1526662ceb93,expected_sarsa,17,lethal,0.986,behavior,7.1912,1,0,0,0,25,337,0,0,0
lethal_risky_corridor-expected_sarsa-s17-1526662ceb93,expected_sarsa,17,lethal,0.986,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s17-1eecfa54995a,expected_sarsa,17,lethal,0.992,behavior,7.196,1,0,0,0,25,335,0,0,0
lethal_risky_corridor-expected_sarsa-s17-1eecfa54995a,expected_sarsa,17,lethal,0.992,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s17-30e8a9588504,expected_sarsa,17,lethal,0.98,behavior,7.1864,1,0,0,0,25,339,0,0,0
lethal_risky_corridor-expected_sarsa-s17-30e8a9588504,expected_sarsa,17,lethal,0.98,greedy,7.268,1,0,0,0,25,305,0,0,0
lethal_risky_corridor-expected_sarsa-s17-3b172000e7ab,expected_sarsa,17,lethal,0.9895,behavior,7.196,1,0,0,0,25,335,0,0,0
lethal_risky_corridor-expected_sarsa-s17-3b172000e7ab,expected_sarsa,17,lethal,0.9895,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s17-3b6dd44b303b,expected_sarsa,17,lethal,0.988,behavior,7.196,1,0,0,0,25,335,0,0,0
lethal_risky_corridor-expected_sarsa-s17-3b6dd44b303b,expected_sarsa,17,lethal,0.988,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s17-6cbef1eaf567,expected_sarsa,17,lethal,0.984,behavior,7.1912,1,0,0,0,25,337,0,0,0
lethal_risky_corridor-expected_sarsa-s17-6cbef1eaf567,expected_sarsa,17,lethal,0.984,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s17-94184489d4ea,expected_sarsa,17,lethal,0.989,behavior,7.196,1,0,0,0,25,335,0,0,0
lethal_risky_corridor-expected_sarsa-s17-94184489d4ea,expected_sarsa,17,lethal,0.989,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s17-ada248d98fef,expected_sarsa,17,lethal,1,behavior,7.1984,1,0,0,0,25,334,0,0,0
lethal_risky_corridor-expected_sarsa-s17-ada248d98fef,expected_sarsa,17,lethal,1,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s17-b41d0e48d1e7,expected_sarsa,17,lethal,0.996,behavior,7.1984,1,0,0,0,25,334,0,0,0
lethal_risky_corridor-expected_sarsa-s17-b41d0e48d1e7,expected_sarsa,17,lethal,0.996,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s17-c2ac90d244e8,expected_sarsa,17,lethal,0.97,behavior,7.1864,1,0,0,0,25,339,0,0,0
lethal_risky_corridor-expected_sarsa-s17-c2ac90d244e8,expected_sarsa,17,lethal,0.97,greedy,7.268,1,0,0,0,25,305,0,0,0
lethal_risky_corridor-expected_sarsa-s17-d38e2f1843ac,expected_sarsa,17,lethal,0.991,behavior,7.196,1,0,0,0,25,335,0,0,0
lethal_risky_corridor-expected_sarsa-s17-d38e2f1843ac,expected_sarsa,17,lethal,0.991,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s17-e15291450906,expected_sarsa,17,lethal,0.994,behavior,7.1984,1,0,0,0,25,334,0,0,0
lethal_risky_corridor-expected_sarsa-s17-e15291450906,expected_sarsa,17,lethal,0.994,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s17-e3fbbb1d9f70,expected_sarsa,17,lethal,0.99,behavior,7.196,1,0,0,0,25,335,0,0,0
lethal_risky_corridor-expected_sarsa-s17-e3fbbb1d9f70,expected_sarsa,17,lethal,0.99,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s17-ec98bf556745,expected_sarsa,17,lethal,0.998,behavior,7.1984,1,0,0,0,25,334,0,0,0
lethal_risky_corridor-expected_sarsa-s17-ec98bf556745,expected_sarsa,17,lethal,0.998,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s18-150a787a8171,expected_sarsa,18,lethal,0.992,behavior,7.2032,1,0,0,0,25,332,0,0,0
lethal_risky_corridor-expected_sarsa-s18-150a787a8171,expected_sarsa,18,lethal,0.992,greedy,7.268,1,0,0,0,25,305,0,0,0
lethal_risky_corridor-expected_sarsa-s18-1ede06c47c66,expected_sarsa,18,lethal,0.994,behavior,7.2056,1,0,0,0,25,331,0,0,0
lethal_risky_corridor-expected_sarsa-s18-1ede06c47c66,expected_sarsa,18,lethal,0.994,greedy,7.2704,1,0,0,0,25,304,0,0,0
lethal_risky_corridor-expected_sarsa-s18-2a5842156181,expected_sarsa,18,lethal,0.991,behavior,7.2032,1,0,0,0,25,332,0,0,0
lethal_risky_corridor-expected_sarsa-s18-2a5842156181,expected_sarsa,18,lethal,0.991,greedy,7.268,1,0,0,0,25,305,0,0,0
lethal_risky_corridor-expected_sarsa-s18-512e3dcf5bce,expected_sarsa,18,lethal,0.986,behavior,7.2032,1,0,0,0,25,332,0,0.04,0
lethal_risky_corridor-expected_sarsa-s18-512e3dcf5bce,expected_sarsa,18,lethal,0.986,greedy,7.2536,1,0,0,0,25,311,0,0.04,0
lethal_risky_corridor-expected_sarsa-s18-517e92853240,expected_sarsa,18,lethal,0.98,behavior,7.2032,1,0,0,0,25,332,0,0.04,0
lethal_risky_corridor-expected_sarsa-s18-517e92853240,expected_sarsa,18,lethal,0.98,greedy,7.2536,1,0,0,0,25,311,0,0.04,0
lethal_risky_corridor-expected_sarsa-s18-57eceeb9fc24,expected_sarsa,18,lethal,1,behavior,7.2152,1,0,0,0,25,327,0,0,0
lethal_risky_corridor-expected_sarsa-s18-57eceeb9fc24,expected_sarsa,18,lethal,1,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s18-62867f9afbd2,expected_sarsa,18,lethal,0.99,behavior,7.2032,1,0,0,0,25,332,0,0,0
lethal_risky_corridor-expected_sarsa-s18-62867f9afbd2,expected_sarsa,18,lethal,0.99,greedy,7.268,1,0,0,0,25,305,0,0,0
lethal_risky_corridor-expected_sarsa-s18-79a5252584c7,expected_sarsa,18,lethal,0.984,behavior,7.2032,1,0,0,0,25,332,0,0.04,0
lethal_risky_corridor-expected_sarsa-s18-79a5252584c7,expected_sarsa,18,lethal,0.984,greedy,7.2536,1,0,0,0,25,311,0,0.04,0
lethal_risky_corridor-expected_sarsa-s18-b2f3e0dd25cf,expected_sarsa,18,lethal,0.9895,behavior,7.2032,1,0,0,0,25,332,0,0,0
lethal_risky_corridor-expected_sarsa-s18-b2f3e0dd25cf,expected_sarsa,18,lethal,0.9895,greedy,7.268,1,0,0,0,25,305,0,0,0
lethal_risky_corridor-expected_sarsa-s18-c01cad3d3031,expected_sarsa,18,lethal,0.988,behavior,7.2008,1,0,0,0,25,333,0,0.04,0
lethal_risky_corridor-expected_sarsa-s18-c01cad3d3031,expected_sarsa,18,lethal,0.988,greedy,7.2632,1,0,0,0,25,307,0,0.04,0
lethal_risky_corridor-expected_sarsa-s18-d6a3987fb008,expected_sarsa,18,lethal,0.97,behavior,7.196,1,0,0,0,25,335,0,0,0
lethal_risky_corridor-expected_sarsa-s18-d6a3987fb008,expected_sarsa,18,lethal,0.97,greedy,7.2512,1,0,0,0,25,312,0,0,0
lethal_risky_corridor-expected_sarsa-s18-e33513c5fc37,expected_sarsa,18,lethal,0.989,behavior,7.2032,1,0,0,0,25,332,0,0,0
lethal_risky_corridor-expected_sarsa-s18-e33513c5fc37,expected_sarsa,18,lethal,0.989,greedy,7.268,1,0,0,0,25,305,0,0,0
lethal_risky_corridor-expected_sarsa-s18-e491428a6642,expected_sarsa,18,lethal,0.998,behavior,7.2128,1,0,0,0,25,328,0,0,0
lethal_risky_corridor-expected_sarsa-s18-e491428a6642,expected_sarsa,18,lethal,0.998,greedy,7.2776,1,0,0,0,25,301,0,0,0
lethal_risky_corridor-expected_sarsa-s18-f67b99593c65,expected_sarsa,18,lethal,0.996,behavior,7.1888,1,0,0,0,25,338,0,0.04,0
lethal_risky_corridor-expected_sarsa-s18-f67b99593c65,expected_sarsa,18,lethal,0.996,greedy,6.3784,0.96,0.04,0,0,25,409,1,0.04,2.44498777506
lethal_risky_corridor-expected_sarsa-s19-059305ea99cd,expected_sarsa,19,lethal,0.988,behavior,7.1984,1,0,0,0,25,334,0,0,0
lethal_risky_corridor-expected_sarsa-s19-059305ea99cd,expected_sarsa,19,lethal,0.988,greedy,7.2704,1,0,0,0,25,304,0,0,0
lethal_risky_corridor-expected_sarsa-s19-19190368629f,expected_sarsa,19,lethal,0.994,behavior,7.2032,1,0,0,0,25,332,0,0,0
lethal_risky_corridor-expected_sarsa-s19-19190368629f,expected_sarsa,19,lethal,0.994,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s19-2c3f673f3e80,expected_sarsa,19,lethal,0.984,behavior,7.1912,1,0,0,0,25,337,0,0,0
lethal_risky_corridor-expected_sarsa-s19-2c3f673f3e80,expected_sarsa,19,lethal,0.984,greedy,7.2656,1,0,0,0,25,306,0,0,0
lethal_risky_corridor-expected_sarsa-s19-2d5c5cdc286a,expected_sarsa,19,lethal,1,behavior,7.2152,1,0,0,0,25,327,0,0,0
lethal_risky_corridor-expected_sarsa-s19-2d5c5cdc286a,expected_sarsa,19,lethal,1,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s19-47ffa23401ec,expected_sarsa,19,lethal,0.97,behavior,7.148,1,0,0,0,25,355,0,0,0
lethal_risky_corridor-expected_sarsa-s19-47ffa23401ec,expected_sarsa,19,lethal,0.97,greedy,7.2416,1,0,0,0,25,316,0,0,0
lethal_risky_corridor-expected_sarsa-s19-4f02de0ac829,expected_sarsa,19,lethal,0.998,behavior,7.208,1,0,0,0,25,330,0,0,0
lethal_risky_corridor-expected_sarsa-s19-4f02de0ac829,expected_sarsa,19,lethal,0.998,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s19-61b8dd6be908,expected_sarsa,19,lethal,0.992,behavior,7.2008,1,0,0,0,25,333,0,0,0
lethal_risky_corridor-expected_sarsa-s19-61b8dd6be908,expected_sarsa,19,lethal,0.992,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s19-7ac83c694bcf,expected_sarsa,19,lethal,0.98,behavior,7.1888,1,0,0,0,25,338,0,0,0
lethal_risky_corridor-expected_sarsa-s19-7ac83c694bcf,expected_sarsa,19,lethal,0.98,greedy,7.2632,1,0,0,0,25,307,0,0,0
lethal_risky_corridor-expected_sarsa-s19-7ec73a30ecef,expected_sarsa,19,lethal,0.996,behavior,7.2056,1,0,0,0,25,331,0,0,0
lethal_risky_corridor-expected_sarsa-s19-7ec73a30ecef,expected_sarsa,19,lethal,0.996,greedy,7.2776,1,0,0,0,25,301,0,0,0
lethal_risky_corridor-expected_sarsa-s19-891b6d5e1472,expected_sarsa,19,lethal,0.99,behavior,7.1984,1,0,0,0,25,334,0,0,0
lethal_risky_corridor-expected_sarsa-s19-891b6d5e1472,expected_sarsa,19,lethal,0.99,greedy,7.2704,1,0,0,0,25,304,0,0,0
lethal_risky_corridor-expected_sarsa-s19-98fe269def77,expected_sarsa,19,lethal,0.991,behavior,7.1984,1,0,0,0,25,334,0,0,0
lethal_risky_corridor-expected_sarsa-s19-98fe269def77,expected_sarsa,19,lethal,0.991,greedy,7.2704,1,0,0,0,25,304,0,0,0
lethal_risky_corridor-expected_sarsa-s19-aabe51bc15f3,expected_sarsa,19,lethal,0.989,behavior,7.1984,1,0,0,0,25,334,0,0,0
lethal_risky_corridor-expected_sarsa-s19-aabe51bc15f3,expected_sarsa,19,lethal,0.989,greedy,7.2704,1,0,0,0,25,304,0,0,0
lethal_risky_corridor-expected_sarsa-s19-beac7ca74ec8,expected_sarsa,19,lethal,0.986,behavior,7.1984,1,0,0,0,25,334,0,0,0
lethal_risky_corridor-expected_sarsa-s19-beac7ca74ec8,expected_sarsa,19,lethal,0.986,greedy,7.2704,1,0,0,0,25,304,0,0,0
lethal_risky_corridor-expected_sarsa-s19-fa208ca9eba0,expected_sarsa,19,lethal,0.9895,behavior,7.1984,1,0,0,0,25,334,0,0,0
lethal_risky_corridor-expected_sarsa-s19-fa208ca9eba0,expected_sarsa,19,lethal,0.9895,greedy,7.2704,1,0,0,0,25,304,0,0,0
lethal_risky_corridor-expected_sarsa-s2-03dcfadb946c,expected_sarsa,2,lethal,0.986,behavior,7.1792,1,0,0,0,25,342,0,0,0
lethal_risky_corridor-expected_sarsa-s2-03dcfadb946c,expected_sarsa,2,lethal,0.986,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s2-0be28525aa47,expected_sarsa,2,lethal,0.984,behavior,7.1768,1,0,0,0,25,343,0,0,0
lethal_risky_corridor-expected_sarsa-s2-0be28525aa47,expected_sarsa,2,lethal,0.984,greedy,7.2728,1,0,0,0,25,303,0,0,0
lethal_risky_corridor-expected_sarsa-s2-296fea4aa2a8,expected_sarsa,2,lethal,0.992,behavior,7.1792,1,0,0,0,25,342,0,0,0
lethal_risky_corridor-expected_sarsa-s2-296fea4aa2a8,expected_sarsa,2,lethal,0.992,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s2-35057fdfcb92,expected_sarsa,2,lethal,1,behavior,7.184,1,0,0,0,25,340,0,0,0
lethal_risky_corridor-expected_sarsa-s2-35057fdfcb92,expected_sarsa,2,lethal,1,greedy,7.28,1,0,0,0,25,300,0,0,0
lethal_risky_corridor-expected_sarsa-s2-547c83401426,expected_sarsa,2,lethal,0.9895,behavior,7.1792,1,0,0,0,25,342,0,0,0
lethal_risky_corridor-expected_sarsa-s2-547c83401426,expected_sarsa,2,lethal,0.9895,greedy,7.2752,1,0,0,0,25,302,0,0,0
lethal_risky_corridor-expected_sarsa-s2-79b46ab11b45,expected_sarsa,2,lethal,0.98,behavior,7.1672,1,0,0,0,25,347,0,0,0
lethal_risky_corridor-expected_sarsa-s2-79b46ab11b45,expected_sarsa,2,lethal,0.98,greedy,7.268,1,0,0,0,25,305,0,0,0
lethal_risky_corridor-expected_sarsa-s2-8cb8c1a0909b,expected_sarsa,2,lethal,0.97,behavior,7.1672,1,0,0,0,25,347,0,0,0
lethal_risky_corridor-expected_sarsa-s2-8cb8c1a0909b,expected_sarsa,2,lethal,0.97,greedy,7.2656,1,0,0,0,25,306,0,0,0
lethal_risky_corridor-expected_sarsa-s2-9654a48462c1,expected_sarsa,2,lethal,0.988,behavior,7.1792,1,0,0,0,25,342,0,0,0
